Day,Month,Year,Decade,Country,Record_Type,Latitude,Longitude,Coord_Uncertainty_m,Vitality,Quantity,Quantity_Type,Habitat,Verification,Reference,Notes,Translated_Notes,Dataset_Name,Dataset_Key,Publishing_Org_Key,Institution_Code,Institution_ID,Rights_Holder,Access_Rights,License,Database
10,3,2009,2000s,Belgium,Observation,51.23153,2.9527,Unknown,Unknown,1001,Count,NA,Unconfirmed,https://waarnemingen.be/observation/42060177,NA,NA,"Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium",9a0b66df-7535-4f28-9f4e-5bc11b8b096c,4d3ceea8-5699-439d-a899-decac9cbbdac,Natuurpunt,NA,Natuurpunt Studie,http://www.natuurpunt.be/normen-voor-datagebruik,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
31,1,2009,2000s,Belgium,Observation,51.23938,2.9312,Unknown,Unknown,1,Count,NA,Probable,https://waarnemingen.be/observation/41660155,washed ashore,NA,"Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium",9a0b66df-7535-4f28-9f4e-5bc11b8b096c,4d3ceea8-5699-439d-a899-decac9cbbdac,Natuurpunt,NA,Natuurpunt Studie,http://www.natuurpunt.be/normen-voor-datagebruik,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
1,2,2009,2000s,Belgium,Observation,51.3062,3.22989,Unknown,Unknown,1,Count,NA,Probable,https://waarnemingen.be/observation/41680044,washed ashore,NA,"Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium",9a0b66df-7535-4f28-9f4e-5bc11b8b096c,4d3ceea8-5699-439d-a899-decac9cbbdac,Natuurpunt,NA,Natuurpunt Studie,http://www.natuurpunt.be/normen-voor-datagebruik,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
1,2,2009,2000s,Belgium,Observation,51.31028,3.20938,Unknown,Unknown,10,Count,NA,Unconfirmed,https://waarnemingen.be/observation/41667661,NA,NA,"Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium",9a0b66df-7535-4f28-9f4e-5bc11b8b096c,4d3ceea8-5699-439d-a899-decac9cbbdac,Natuurpunt,NA,Natuurpunt Studie,http://www.natuurpunt.be/normen-voor-datagebruik,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
1,10,2009,2000s,Belgium,Observation,51.3103,3.11698,30,Unknown,Unknown,NA,NA,Unconfirmed,DOI: http://dx.doi.o,NA,NA,"Alien macro-invertebrates in Flanders, Belgium",3c428404-893c-44da-bb4a-6c19d8fb676a,05c249d0-dfa0-11d8-b22e-b8a03c50a862,INBO,NA,Ugent; Aquatic ecolo,http://www.inbo.be/en/norms-for-data-use,http://creativecommons.org/publicdomain/zero/1.0/legalcode,GBIF
23,8,2009,2000s,Belgium,Observation,51.33313,3.20217,Unknown,Unknown,101,Count,NA,Unconfirmed,https://waarnemingen.be/observation/44368560,NA,NA,"Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium",9a0b66df-7535-4f28-9f4e-5bc11b8b096c,4d3ceea8-5699-439d-a899-decac9cbbdac,Natuurpunt,NA,Natuurpunt Studie,http://www.natuurpunt.be/normen-voor-datagebruik,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
31,5,2009,2000s,Belgium,Observation,51.33319,3.2026,Unknown,Unknown,101,Count,NA,Unconfirmed,https://waarnemingen.be/observation/43224857,NA,NA,"Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium",9a0b66df-7535-4f28-9f4e-5bc11b8b096c,4d3ceea8-5699-439d-a899-decac9cbbdac,Natuurpunt,NA,Natuurpunt Studie,http://www.natuurpunt.be/normen-voor-datagebruik,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
30,5,2009,2000s,Belgium,Observation,51.33378,3.20346,Unknown,Alive,100,Count,NA,Probable,https://waarnemingen.be/observation/43216060,NA,NA,"Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium",9a0b66df-7535-4f28-9f4e-5bc11b8b096c,4d3ceea8-5699-439d-a899-decac9cbbdac,Natuurpunt,NA,Natuurpunt Studie,http://www.natuurpunt.be/normen-voor-datagebruik,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
26,2,2009,2000s,Belgium,Observation,51.33469,3.17934,Unknown,Unknown,11,Count,NA,Unconfirmed,https://waarnemingen.be/observation/41909185,NA,NA,"Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium",9a0b66df-7535-4f28-9f4e-5bc11b8b096c,4d3ceea8-5699-439d-a899-decac9cbbdac,Natuurpunt,NA,Natuurpunt Studie,http://www.natuurpunt.be/normen-voor-datagebruik,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
27,2,2009,2000s,Belgium,Observation,51.34491,3.22978,Unknown,Unknown,30,Count,NA,Probable,https://waarnemingen.be/observation/41958792,NA,NA,"Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium",9a0b66df-7535-4f28-9f4e-5bc11b8b096c,4d3ceea8-5699-439d-a899-decac9cbbdac,Natuurpunt,NA,Natuurpunt Studie,http://www.natuurpunt.be/normen-voor-datagebruik,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
15,2,2009,2000s,Belgium,Observation,51.34514,3.23427,Unknown,Unknown,1,Count,NA,Probable,https://waarnemingen.be/observation/41803163,NA,NA,"Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium",9a0b66df-7535-4f28-9f4e-5bc11b8b096c,4d3ceea8-5699-439d-a899-decac9cbbdac,Natuurpunt,NA,Natuurpunt Studie,http://www.natuurpunt.be/normen-voor-datagebruik,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
28,2,2009,2000s,Belgium,Observation,51.34664,3.22526,Unknown,Unknown,101,Count,NA,Unconfirmed,https://waarnemingen.be/observation/41945236,NA,NA,"Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium",9a0b66df-7535-4f28-9f4e-5bc11b8b096c,4d3ceea8-5699-439d-a899-decac9cbbdac,Natuurpunt,NA,Natuurpunt Studie,http://www.natuurpunt.be/normen-voor-datagebruik,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
15,1,2009,2000s,Belgium,Observation,51.34686,3.25384,Unknown,Unknown,101,Count,NA,Unconfirmed,https://waarnemingen.be/observation/41503100,NA,NA,"Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium",9a0b66df-7535-4f28-9f4e-5bc11b8b096c,4d3ceea8-5699-439d-a899-decac9cbbdac,Natuurpunt,NA,Natuurpunt Studie,http://www.natuurpunt.be/normen-voor-datagebruik,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
1,2,2009,2000s,Belgium,Observation,51.36188,3.35222,Unknown,Unknown,1,Count,NA,Probable,https://waarnemingen.be/observation/41836518,NA,NA,"Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium",9a0b66df-7535-4f28-9f4e-5bc11b8b096c,4d3ceea8-5699-439d-a899-decac9cbbdac,Natuurpunt,NA,Natuurpunt Studie,http://www.natuurpunt.be/normen-voor-datagebruik,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
18,4,2010,2010s,Belgium,Observation,51.09088,2.55318,100,Unknown,1,Count,NA,Unconfirmed,https://waarnemingen.be/observation/78340885,washed ashore,NA,"Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium",9a0b66df-7535-4f28-9f4e-5bc11b8b096c,4d3ceea8-5699-439d-a899-decac9cbbdac,Natuurpunt,NA,Natuurpunt Studie,http://www.natuurpunt.be/normen-voor-datagebruik,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
2,4,2010,2010s,Belgium,Observation,51.09582,2.55962,Unknown,Unknown,1,Count,NA,Unconfirmed,https://waarnemingen.be/observation/50782201,washed ashore,NA,"Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium",9a0b66df-7535-4f28-9f4e-5bc11b8b096c,4d3ceea8-5699-439d-a899-decac9cbbdac,Natuurpunt,NA,Natuurpunt Studie,http://www.natuurpunt.be/normen-voor-datagebruik,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
8,10,2010,2010s,Belgium,Observation,51.12216,2.63179,Unknown,Unknown,1,Count,NA,Unconfirmed,https://waarnemingen.be/observation/50438595,NA,NA,"Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium",9a0b66df-7535-4f28-9f4e-5bc11b8b096c,4d3ceea8-5699-439d-a899-decac9cbbdac,Natuurpunt,NA,Natuurpunt Studie,http://www.natuurpunt.be/normen-voor-datagebruik,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
8,10,2010,2010s,Belgium,Observation,51.18652,2.8068,Unknown,Unknown,1,Count,NA,Unconfirmed,https://waarnemingen.be/observation/50438473,NA,NA,"Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium",9a0b66df-7535-4f28-9f4e-5bc11b8b096c,4d3ceea8-5699-439d-a899-decac9cbbdac,Natuurpunt,NA,Natuurpunt Studie,http://www.natuurpunt.be/normen-voor-datagebruik,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
8,10,2010,2010s,Belgium,Observation,51.2173,2.8767,Unknown,Unknown,1,Count,NA,Accepted,https://waarnemingen.be/observation/50437957,NA,NA,"Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium",9a0b66df-7535-4f28-9f4e-5bc11b8b096c,4d3ceea8-5699-439d-a899-decac9cbbdac,Natuurpunt,NA,Natuurpunt Studie,http://www.natuurpunt.be/normen-voor-datagebruik,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
19,10,2010,2010s,Belgium,Observation,51.23124,2.95085,Unknown,Unknown,1,Count,NA,Unconfirmed,https://waarnemingen.be/observation/50596517,NA,NA,"Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium",9a0b66df-7535-4f28-9f4e-5bc11b8b096c,4d3ceea8-5699-439d-a899-decac9cbbdac,Natuurpunt,NA,Natuurpunt Studie,http://www.natuurpunt.be/normen-voor-datagebruik,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
13,11,2010,2010s,Belgium,Observation,51.23177,2.92404,30,Alive,1,Count,NA,Accepted,https://waarnemingen.be/observation/170011837,NA,NA,"Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium",9a0b66df-7535-4f28-9f4e-5bc11b8b096c,4d3ceea8-5699-439d-a899-decac9cbbdac,Natuurpunt,NA,Natuurpunt Studie,http://www.natuurpunt.be/normen-voor-datagebruik,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
3,8,2010,2010s,Belgium,Observation,51.24446,2.94253,Unknown,Unknown,1,Count,NA,Unconfirmed,https://waarnemingen.be/observation/49386087,washed ashore,NA,"Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium",9a0b66df-7535-4f28-9f4e-5bc11b8b096c,4d3ceea8-5699-439d-a899-decac9cbbdac,Natuurpunt,NA,Natuurpunt Studie,http://www.natuurpunt.be/normen-voor-datagebruik,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
5,10,2010,2010s,Belgium,Observation,51.25547,2.97065,Unknown,Unknown,1,Count,NA,Accepted,https://waarnemingen.be/observation/50397519,NA,NA,"Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium",9a0b66df-7535-4f28-9f4e-5bc11b8b096c,4d3ceea8-5699-439d-a899-decac9cbbdac,Natuurpunt,NA,Natuurpunt Studie,http://www.natuurpunt.be/normen-voor-datagebruik,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
15,3,2010,2010s,Belgium,Observation,51.27486,3.21215,Unknown,Unknown,1001,Count,NA,Unconfirmed,https://waarnemingen.be/observation/46812162,NA,NA,"Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium",9a0b66df-7535-4f28-9f4e-5bc11b8b096c,4d3ceea8-5699-439d-a899-decac9cbbdac,Natuurpunt,NA,Natuurpunt Studie,http://www.natuurpunt.be/normen-voor-datagebruik,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
24,9,2010,2010s,Belgium,Observation,51.27819,3.2123,Unknown,Unknown,1,Count,NA,Probable,https://waarnemingen.be/observation/50224932,NA,NA,"Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium",9a0b66df-7535-4f28-9f4e-5bc11b8b096c,4d3ceea8-5699-439d-a899-decac9cbbdac,Natuurpunt,NA,Natuurpunt Studie,http://www.natuurpunt.be/normen-voor-datagebruik,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
3,11,2010,2010s,Belgium,Observation,51.30658,3.09119,Unknown,Unknown,1,Count,NA,Probable,https://waarnemingen.be/observation/50792354,NA,NA,"Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium",9a0b66df-7535-4f28-9f4e-5bc11b8b096c,4d3ceea8-5699-439d-a899-decac9cbbdac,Natuurpunt,NA,Natuurpunt Studie,http://www.natuurpunt.be/normen-voor-datagebruik,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
22,5,2010,2010s,Belgium,Observation,51.33329,3.20372,Unknown,Unknown,101,Count,NA,Unconfirmed,https://waarnemingen.be/observation/48129269,NA,NA,"Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium",9a0b66df-7535-4f28-9f4e-5bc11b8b096c,4d3ceea8-5699-439d-a899-decac9cbbdac,Natuurpunt,NA,Natuurpunt Studie,http://www.natuurpunt.be/normen-voor-datagebruik,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
31,7,2010,2010s,Belgium,Observation,51.34242,3.23455,Unknown,Unknown,1,Count,NA,Probable,https://waarnemingen.be/observation/49252490,washed ashore,NA,"Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium",9a0b66df-7535-4f28-9f4e-5bc11b8b096c,4d3ceea8-5699-439d-a899-decac9cbbdac,Natuurpunt,NA,Natuurpunt Studie,http://www.natuurpunt.be/normen-voor-datagebruik,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
2,3,2010,2010s,Belgium,Observation,51.36314,3.33385,500,Unknown,1,Count,NA,Unconfirmed,https://waarnemingen.be/observation/46632701,NA,NA,"Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium",9a0b66df-7535-4f28-9f4e-5bc11b8b096c,4d3ceea8-5699-439d-a899-decac9cbbdac,Natuurpunt,NA,Natuurpunt Studie,http://www.natuurpunt.be/normen-voor-datagebruik,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
5,1,2011,2010s,Belgium,Observation,51.14241,2.69672,100,Unknown,1,Count,NA,Unconfirmed,https://waarnemingen.be/observation/51667959,washed ashore,NA,"Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium",9a0b66df-7535-4f28-9f4e-5bc11b8b096c,4d3ceea8-5699-439d-a899-decac9cbbdac,Natuurpunt,NA,Natuurpunt Studie,http://www.natuurpunt.be/normen-voor-datagebruik,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
30,10,2011,2010s,Belgium,Observation,51.14267,2.69211,837,Unknown,1,Count,NA,Unconfirmed,https://waarnemingen.be/observation/61527359,NA,NA,"Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium",9a0b66df-7535-4f28-9f4e-5bc11b8b096c,4d3ceea8-5699-439d-a899-decac9cbbdac,Natuurpunt,NA,Natuurpunt Studie,http://www.natuurpunt.be/normen-voor-datagebruik,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
16,1,2011,2010s,Belgium,Observation,51.30902,3.09703,100,Unknown,2,Count,NA,Probable,https://waarnemingen.be/observation/51900615,NA,NA,"Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium",9a0b66df-7535-4f28-9f4e-5bc11b8b096c,4d3ceea8-5699-439d-a899-decac9cbbdac,Natuurpunt,NA,Natuurpunt Studie,http://www.natuurpunt.be/normen-voor-datagebruik,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
28,7,2011,2010s,Belgium,Observation,51.33333,3.2024,100,Unknown,101,Count,NA,Probable,https://waarnemingen.be/observation/55919472,NA,NA,"Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium",9a0b66df-7535-4f28-9f4e-5bc11b8b096c,4d3ceea8-5699-439d-a899-decac9cbbdac,Natuurpunt,NA,Natuurpunt Studie,http://www.natuurpunt.be/normen-voor-datagebruik,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
24,2,2011,2010s,Belgium,Observation,51.33985,3.17503,10,Unknown,11,Count,NA,Probable,https://waarnemingen.be/observation/52457591,NA,NA,"Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium",9a0b66df-7535-4f28-9f4e-5bc11b8b096c,4d3ceea8-5699-439d-a899-decac9cbbdac,Natuurpunt,NA,Natuurpunt Studie,http://www.natuurpunt.be/normen-voor-datagebruik,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
6,10,2012,2010s,Belgium,Observation,51.14945,2.71125,778,Unknown,1,Count,NA,Unconfirmed,https://waarnemingen.be/observation/72246500,NA,NA,"Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium",9a0b66df-7535-4f28-9f4e-5bc11b8b096c,4d3ceea8-5699-439d-a899-decac9cbbdac,Natuurpunt,NA,Natuurpunt Studie,http://www.natuurpunt.be/normen-voor-datagebruik,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
15,9,2012,2010s,Belgium,Observation,51.15261,2.72524,100,Unknown,1,Count,NA,Unconfirmed,https://waarnemingen.be/observation/71213760,NA,NA,"Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium",9a0b66df-7535-4f28-9f4e-5bc11b8b096c,4d3ceea8-5699-439d-a899-decac9cbbdac,Natuurpunt,NA,Natuurpunt Studie,http://www.natuurpunt.be/normen-voor-datagebruik,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
9,6,2012,2010s,Belgium,Observation,51.23157,2.92408,10,Unknown,1,Count,NA,Accepted,https://waarnemingen.be/observation/74602858,NA,NA,"Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium",9a0b66df-7535-4f28-9f4e-5bc11b8b096c,4d3ceea8-5699-439d-a899-decac9cbbdac,Natuurpunt,NA,Natuurpunt Studie,http://www.natuurpunt.be/normen-voor-datagebruik,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
31,1,2012,2010s,Belgium,Observation,51.23857,2.9257,100,Unknown,1,Count,NA,Accepted,https://waarnemingen.be/observation/62883929,NA,NA,"Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium",9a0b66df-7535-4f28-9f4e-5bc11b8b096c,4d3ceea8-5699-439d-a899-decac9cbbdac,Natuurpunt,NA,Natuurpunt Studie,http://www.natuurpunt.be/normen-voor-datagebruik,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
4,11,2012,2010s,Belgium,Observation,51.24403,2.9461,10,Unknown,1,Count,NA,Probable,https://waarnemingen.be/observation/72009816,NA,NA,"Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium",9a0b66df-7535-4f28-9f4e-5bc11b8b096c,4d3ceea8-5699-439d-a899-decac9cbbdac,Natuurpunt,NA,Natuurpunt Studie,http://www.natuurpunt.be/normen-voor-datagebruik,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
18,9,2012,2010s,Belgium,Observation,51.29461,3.20717,10,Unknown,1,Count,NA,Probable,https://waarnemingen.be/observation/71232955,NA,NA,"Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium",9a0b66df-7535-4f28-9f4e-5bc11b8b096c,4d3ceea8-5699-439d-a899-decac9cbbdac,Natuurpunt,NA,Natuurpunt Studie,http://www.natuurpunt.be/normen-voor-datagebruik,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
23,5,2012,2010s,Belgium,Observation,51.30685,3.20316,10,Unknown,1,Count,NA,Probable,https://waarnemingen.be/observation/68680771,NA,NA,"Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium",9a0b66df-7535-4f28-9f4e-5bc11b8b096c,4d3ceea8-5699-439d-a899-decac9cbbdac,Natuurpunt,NA,Natuurpunt Studie,http://www.natuurpunt.be/normen-voor-datagebruik,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
10,6,2012,2010s,Belgium,Observation,51.33309,3.20219,100,Unknown,101,Count,NA,Probable,https://waarnemingen.be/observation/69087861,NA,NA,"Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium",9a0b66df-7535-4f28-9f4e-5bc11b8b096c,4d3ceea8-5699-439d-a899-decac9cbbdac,Natuurpunt,NA,Natuurpunt Studie,http://www.natuurpunt.be/normen-voor-datagebruik,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
12,4,2012,2010s,Belgium,Observation,51.33382,3.2039,10,Unknown,1001,Count,NA,Probable,https://waarnemingen.be/observation/64353219,NA,NA,"Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium",9a0b66df-7535-4f28-9f4e-5bc11b8b096c,4d3ceea8-5699-439d-a899-decac9cbbdac,Natuurpunt,NA,Natuurpunt Studie,http://www.natuurpunt.be/normen-voor-datagebruik,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
18,12,2012,2010s,Belgium,Observation,51.33676,3.1994,10,Unknown,1001,Count,NA,Unconfirmed,https://waarnemingen.be/observation/72657826,NA,NA,"Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium",9a0b66df-7535-4f28-9f4e-5bc11b8b096c,4d3ceea8-5699-439d-a899-decac9cbbdac,Natuurpunt,NA,Natuurpunt Studie,http://www.natuurpunt.be/normen-voor-datagebruik,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
